Flight#:string, Date:string, Reg:string, From:string, To:string, PIC:number, Type:string, Landings:number, Aprcs:number, Comment:string, Dual:number, ActI:number, SimI:number, Sim:number, Type:1:string, Class:string, Tailwheel:string, Turbine:string
361,2005/12/07,ZU-DKS,FANS,Park,2,Z194,0,0,STOPS@ Kruger,0,0,0,0,Z194,SEL,0,0
360,2005/11/18,N1179C,KBFI,KBFI,2.2,SR20,0,0,IFR Currency,0,0,2,0,SR20,SEL,0,0
359,2005/11/15,N1179C,KSQL,KBFI,5.4,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
358,2005/11/13,N1179C,KVGT,KSQL,5.4,SR20,0,0,STOPS@ KBUR -,0,0,0,0,SR20,SEL,0,0
357,2005/11/04,N1179C,KXNA,KVGT,10.4,SR20,0,0,"Stops@ West Texas, KFLG",0,0,0,0,SR20,SEL,0,0
356,2005/11/03,N1179C,KHPN,KXNA,10.4,SR20,0,0,"Stops@ W.Virginia, KLEX, KCGI",0,0,0,0,SR20,SEL,0,0
355,2005/10/12,N72793,FANS,FANS,1.3,C206,0,0,--,0,0,0,0,C206,SEL,0,0
354,2005/10/11,N72793,FANS,Pyramid,1,C206,0,0,--,0,0,0,0,C206,SEL,0,0
353,2005/10/09,N72793,FASI,FANS,1.5,C206,0,0,--,0,0,0,0,C206,SEL,0,0
352,2005/10/08,N72793,FASI,KInn,1.7,C206,0,0,STOPS@ Fly,0,0,0,0,C206,SEL,0,0
351,2005/09/25,N1179C,KJYO,KHPN,2,SR20,0,0,--,0,0.5,0,0,SR20,SEL,0,0
350,2005/09/24,N1179C,KBED,KJYO,3.1,SR20,0,0,--,0,0.7,0,0,SR20,SEL,0,0
349,2005/09/22,N1179C,KSYR,KBED,3.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
348,2005/09/21,N1179C,KBIS,KSYR,8.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
347,2005/09/20,N1179C,KBFI,KBIS,6.5,SR20,0,0,--,0,0.3,0,0,SR20,SEL,0,0
346,2005/09/15,N1179C,KBFI,CYYJ,2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
345,2005/09/13,N1179C,KBFI,KBFI,1.4,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
344,2005/09/07,N1179C,KBFI,KSHN,1.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
343,2005/08/18,N1179C,KBFI,KBFI,1.3,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
342,2005/08/11,ZU-DKS,FBLV,FAPP,1.5,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
341,2005/08/11,ZU-DKS,FAPP,FASI,2.1,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
340,2005/08/10,ZU-DKS,SAVUTI,FBKE,1.2,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
339,2005/08/10,ZU-DKS,FBKE,FBFT,3.2,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
338,2005/08/10,ZU-DKS,FBFT,FBLV,1.8,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
337,2005/08/09,ZU-DKS,SELINDA,SAVUTI,0.8,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
336,2005/08/08,ZU-DKS,FBKR,SELINDA,0.8,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
335,2005/08/07,ZU-DKS,FBKE,FBKR,1.3,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
334,2005/08/07,ZU-DKS,FLHN,FBKE,0.6,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
333,2005/08/05,ZU-DKS,FLKK,FLHN,2.7,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
332,2005/08/05,ZU-DKS,MBIZI,FLKK,2,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
331,2005/08/03,ZU-DKS,FLKK,MBIZI,1.9,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
330,2005/08/02,ZU-DKS,MBIZI,FLKK,1.2,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
329,2005/08/02,ZU-DKS,FLKK,FLKK,1.2,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
328,2005/07/30,ZU-DKS,FLKK,MBIZI,2.3,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
327,2005/07/30,ZU-DKS,FBKE,FLKK,4.1,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
326,2005/07/29,ZU-DKS,FBFT,FBKE,3.7,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
325,2005/07/29,ZU-DKS,FBLV,FBFT,1.1,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
324,2005/07/28,ZU-DKS,FAPI,FBLV,1.6,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
323,2005/07/28,ZU-DKS,FASI,FAPI,2.5,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
322,2005/07/17,N1179C,KBFI,KBFI,2.2,SR20,0,0,STOPS@ CYYJ,0,0,0,0,SR20,SEL,0,0
321,2005/07/13,N1179C,KBFI,KAWO,1.1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
320,2005/07/11,N1179C,KMFR,KBFI,2.8,SR20,0,0,--,0,0.5,0,0,SR20,SEL,0,0
319,2005/07/07,N1179C,KBFI,KMFR,3.2,SR20,0,0,STOPS@ KHIO,0,0.4,0,0,SR20,SEL,0,0
318,2005/07/01,N1179C,KBFI,KBFI,1.9,SR20,0,0,STOPS@ CYYJ,0,0.7,0,0,SR20,SEL,0,0
317,2005/06/30,N1179C,KBFI,KPAE,1.9,SR20,0,0,--,0,0.2,0,0,SR20,SEL,0,0
316,2005/05/25,N1179C,KBFI,KPAE,1.9,SR20,0,0,--,0,0,1.7,0,SR20,SEL,0,0
315,2005/05/13,N72793,KHIO,KVCB,4,C206,0,0,STOPS@ KMFR,0,0,0,0,C206,SEL,0,0
314,2005/05/13,N72793,KHIO,KHIO,1,C206,0,0,--,0,0,0,0,C206,SEL,0,0
313,2005/05/10,N72793,KHIO,KHIO,1,C206,0,0,--,0,0,0,0,C206,SEL,0,0
312,2005/05/10,N1179C,KHIO,KBFI,0.9,SR20,0,0,--,0,0.6,0,0,SR20,SEL,0,0
311,2005/05/10,N1179C,KBFI,KHIO,1.5,SR20,0,0,STOPS@ KTIW,0,0.8,0,0,SR20,SEL,0,0
310,2005/05/06,N1179C,KBFI,KAWO,1.5,SR20,0,0,--,0,0.2,0,0,SR20,SEL,0,0
309,2005/04/18,ZU-DKS,FASI,FASI,5,Z194,0,0,STOPS@ FANS,0,0,0,0,Z194,SEL,0,0
308,2005/03/23,N1179C,KBFI,KBFI,1.7,SR20,0,0,STOPS@ CYYJ,0,0,0,0,SR20,SEL,0,0
307,2005/03/07,N1179C,KBFI,KBFI,1.3,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
306,2005/02/24,N1179C,KKSL,KSQL,5,SR20,0,0,via KHIO KRDD,0,0,0,0,SR20,SEL,0,0
305,2005/02/23,N1179C,KBFI,KSQL,5.1,SR20,0,0,STOPS@ KOTH :IFR FROM OTH TO SQL,0,0.1,0,0,SR20,SEL,0,0
304,2005/02/22,N2444N,KTIW,KOLM,1.2,C206,0,0,"OLM 17ILS, HOLD, TIW 17ILS",0,0,0.8,0,C206,SEL,0,0
303,2005/02/22,N1179C,KBFI,KTIW,0.8,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
302,2005/02/19,N1179C,KBFI,KAWO,1.9,SR20,0,0,STOPS@ 3W5,0,0,0,0,SR20,SEL,0,0
301,2005/02/18,N2444N,KTIW,KTIW,0,C206,0,0,--,0.9,0,0,0,C206,SEL,0,0
300,2005/02/18,N1179C,KBFI,KTIW,2.5,SR20,0,0,STOPS@ KHIO,0,0,0,0,SR20,SEL,0,0
299,2005/02/17,N2444N,KTIW,KSHN,0,C206,0,0,--,1.5,0,0,0,C206,SEL,0,0
298,2005/02/17,N1179C,KBFI,KTIW,1.2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
297,2005/02/14,N2444N,KTIW,KSHN,0,C206,0,0,--,1.2,0,0,0,C206,SEL,0,0
296,2005/02/14,N1179C,KBFI,KTIW,1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
295,2005/02/11,N2444N,KTIW,KSHN,0,C206,0,0,--,1.4,0,0,0,C206,SEL,0,0
294,2005/02/04,N1179C,CYYJ,KBFI,1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
293,2005/02/03,N1179C,KBFI,CYYJ,1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
292,2005/01/05,N1179C,KBFI,3W5,2.1,SR20,0,0,STOPS@ AWO,0,0,0,0,SR20,SEL,0,0
291,2005/01/02,N1179C,KBFI,CYYJ,2.1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
290,2004/12/06,ZU-DKS,FANS,FANS,1.7,Z194,0,0,Scenic,0,0,0,0,Z194,SEL,0,0
289,2004/12/06,ZU-DKS,FANS,Pyramid,0.6,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
288,2004/12/05,ZU-DKS,FANS,Pyramid,0.8,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
287,2004/12/04,ZU-DKS,FASI,FANS,1.8,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
286,2004/11/28,N1179C,KBFI,KBVS,2,SR20,0,0,STOPS@ W10 :Emg Lndg Practice,0,0,0,0,SR20,SEL,0,0
285,2004/11/16,N1179C,KBFI,KBFI,2,SR20,0,0,"STOPS@ KSHN :TIW-ILS17, OLM-Hold/ILS17, SHN-GPS23",0,0,0,0,SR20,SEL,0,0
284,2004/11/06,N1179C,KBFI,KBFI,1.3,SR20,0,0,STOPS@ KAWO :Radial Tracking w GPS,0,0,0,0,SR20,SEL,0,0
283,2004/11/05,N1179C,KBFI,KBFI,1.5,SR20,0,0,STOPS@ KAWO :Radial Tracking w GPS,0,0,0,0,SR20,SEL,0,0
282,2004/11/04,N1179C,KBFI,KPWT,2.1,SR20,0,0,"STOPS@ KTIW :Check Pilot: G. Peterson/Galvin, TIW-ILS17/Hold/GPS35, PWT-GPS01, Track Radials",0,0,1.5,0,SR20,SEL,0,0
281,2004/11/03,N1179C,KBFI,KPWT,1.9,SR20,0,0,"STOPS@ KPAE :Check Pilot G. Peterson/Galvin, PAE-GPS16, PWT-ILS19/Hold/GPS01,BFI-ILS31",0,0.2,1.6,0,SR20,SEL,0,0
280,2004/10/20,N1179C,KBFI,KBFI,1.1,SR20,0,0,STOPS@ KAWO,0,0,0,0,SR20,SEL,0,0
279,2004/10/12,N1179C,KBFI,KBFI,1,SR20,0,0,STOPS@ KAWO,0,0,0,0,SR20,SEL,0,0
278,2004/10/09,ZU-DKS,FANC,FASI,1.7,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
277,2004/10/07,ZU-DKS,FAVG,FANC,3,Z194,0,0,Xtreme Winds,0,0,0,0,Z194,SEL,0,0
276,2004/10/05,ZU-DKS,Manzeng.,FAVG,2.2,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
275,2004/10/04,ZU-DKS,FASI,FAPF Manzeng.,3.3,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
274,2004/10/02,ZU-DKS,FBLV,FASI,3.2,Z194,0,0,STOPS@ FAPP,0,0,0,0,Z194,SEL,0,0
273,2004/09/30,ZU-DKS,FASI,FBLV,3.2,Z194,0,0,STOPS@ FAPP,0,0,0,0,Z194,SEL,0,0
272,2004/09/29,ZU-DKS,FASI,FASI,1,Z194,0,0,STOPS@ Panorama,0,0,0,0,Z194,SEL,0,0
271,2004/09/22,ZU-DKS,FASI,--,0.5,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
270,2004/09/07,N1179C,4U9,KBFI,4.2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
269,2004/09/06,N1179C,KBFI,4U9,4.6,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
268,2004/09/01,N1179C,KBFI,KBFI,1.2,SR20,0,0,STOPS@ KSHN,0,0.3,0,0,SR20,SEL,0,0
267,2004/08/28,N1179C,KBFI,KBFI,2,SR20,0,0,STOPS@ CYYJ,0,0.5,0,0,SR20,SEL,0,0
266,2004/08/12,N1179C,KBFI,KBFI,2.3,SR20,0,0,STOPS@ CYVR,0,0,0,0,SR20,SEL,0,0
265,2004/08/12,N1179C,KBFI,KBFI,1,SR20,0,0,STOPS@ KAWO,0,0,0,0,SR20,SEL,0,0
264,2004/08/04,ZU-DKS,Iwaba,FVBU,1.4,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
263,2004/08/04,ZU-DKS,FAPP,FASI,2,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
262,2004/08/04,ZU-DKS,FVBU,FAPP,3.2,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
261,2004/08/03,ZU-DKS,FLKK,FVKB,1,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
260,2004/08/03,ZU-DKS,FVKB,Iwaba,2.2,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
259,2004/08/02,ZU-DKS,Mbizi,FLKK,1.6,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
258,2004/07/30,ZU-DKS,Mbizi,Mbizi,0.7,Z194,0,0,Local,0,0,0,0,Z194,SEL,0,0
257,2004/07/28,ZU-DKS,FLKK,Mbizi,1.8,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
256,2004/07/26,ZU-DKS,Iwaba,FVKB,2.3,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
255,2004/07/26,ZU-DKS,FVKB,FLKK,1.7,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
254,2004/07/23,ZU-DKS,FASI,FVBU,5.4,Z194,0,0,STOPS@ FAPP,0,0,0,0,Z194,SEL,0,0
253,2004/07/23,ZU-DKS,FVBU,Iwaba & Local,4.2,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
252,2004/07/19,ZU-DKS,FASI,FASI,1,Z194,0,0,Local,0,0,0,0,Z194,SEL,0,0
251,2004/07/12,N1179C,CYYJ,KBFI,1,SR20,0,0,IFR plan,0,0,0,0,SR20,SEL,0,0
250,2004/07/11,N1179C,KBFI,CYYJ,1,SR20,0,0,IFR,0,0.5,0,0,SR20,SEL,0,0
249,2004/07/06,N1179C,CYVR,KBFI,1.3,SR20,0,0,IFR: BFI ILS-13R,0,1.1,0,0,SR20,SEL,0,0
248,2004/07/05,N1179C,KBFI,CYVR,1.3,SR20,0,0,IFR Plan,0,0,0,0,SR20,SEL,0,0
247,2004/07/05,N1179C,KBFI,KBFI,1.5,SR20,0,0,Mt Baker,0,0,0,0,SR20,SEL,0,0
246,2004/06/20,N1179C,KBFI,KMMV,1.1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
245,2004/06/20,7517,KMMV,KMMV,0,T6D,0,0,LocalLocal:,0.7,0,0,0,T6D,SEL,1,0
244,2004/06/20,N1179C,KBFI,KBFI,2.8,SR20,0,0,STOPS@ CYYJ,0,0,0,0,SR20,SEL,0,0
243,2004/06/20,N1179C,KMMV,KBFI,1.9,SR20,0,0,STOPS@ KSHN,0,0,0,0,SR20,SEL,0,0
242,2004/06/10,N1179C,KMMV,KBFI,1.3,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
241,2004/06/10,N1179C,KRDD,KMMV,2.5,SR20,0,0,Pop up IFR,0,0.2,0,0,SR20,SEL,0,0
240,2004/06/09,N1179C,KHWD,KRDD,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
239,2004/06/09,N1179C,KSBA,KHWD,2.2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
238,2004/06/09,N1179C,KMYF,KSBA,1.5,SR20,0,0,IFR Plan,0,0,0,0,SR20,SEL,0,0
237,2004/06/07,N1179C,KLKV,KMCE,2.6,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
236,2004/06/07,N1179C,KBFI,KLKV,3.1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
235,2004/06/07,N1179C,KMCE,KCMA,1.8,SR20,0,0,IFR: CMA VOR,0,0.4,0,0,SR20,SEL,0,0
234,2004/06/07,N1179C,KCMA,KMYF,1.4,SR20,0,0,--,0,0.5,0,0,SR20,SEL,0,0
233,2004/06/04,N1179C,KBFI,KBVS,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
232,2004/05/30,N1179C,KBFI,KBFI,1.2,SR20,0,0,"STOPS@ KAWO :IFR: AWO GPS 16, BFI ILS 13R",0,0.4,0,0,SR20,SEL,0,0
231,2004/05/19,N1179C,KBFI,KBFI,1.7,SR20,0,0,STOPS@ KAWO,0,0,0,0,SR20,SEL,0,0
230,2004/05/18,N1179C,KBFI,KBFI,2.2,SR20,0,0,"STOPS@ KAWO :Slow flt, Emg Lndngs, Mt Baker",0,0,0,0,SR20,SEL,0,0
229,2004/05/13,N1179C,KBFI,KBFI,2.2,SR20,0,0,STOPS@ CYYJ,0,0,0,0,SR20,SEL,0,0
228,2004/05/12,N1179C,KBFI,KBFI,2.7,SR20,0,0,"IFR CURRENT: PAE VOR-B, Hold, GPS 16, AWO LOC 34, BVS GPS 10, BFI ILS 13R",0,0.4,0,0,SR20,SEL,0,0
227,2004/05/09,N1179C,KBFI,KBFI,1.8,SR20,0,0,STOPS@ KSHN,0,0,0,0,SR20,SEL,0,0
226,2004/05/06,ZU-DKS,FASI,FASI,1.4,Z194,0,0,LocalLocal:,0,0,0,0,Z194,SEL,0,0
225,2004/05/05,ZU-DKS,Emoyeni,FASI,3.4,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
224,2004/05/04,ZU-DKS,--,--,4.4,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
223,2004/05/03,ZU-DKS,--,--,1,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
222,2004/05/03,ZU-DKS,--,--,0.4,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
221,2004/05/02,ZU-DKS,--,--,0.8,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
220,2004/05/02,ZU-DKS,--,--,2,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
219,2004/04/30,ZU-DDX,--,--,0,Z194,0,0,--,1.2,0,0,0,Z194,SEL,0,0
218,2004/04/30,ZU-DDX,--,--,0,Z194,0,0,--,0.6,0,0,0,Z194,SEL,0,0
217,2004/04/30,ZU-DDX,--,--,0.3,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
216,2004/04/30,ZU-DDX,--,--,0,Z194,0,0,--,0.8,0,0,0,Z194,SEL,0,0
215,2004/04/29,ZS-ILP,--,--,1.4,C172,0,0,--,0,0,0,0,C172,SEL,0,0
214,2004/04/27,ZS-JBG,--,--,0,C172,0,0,--,1.8,0,0,0,C172,SEL,0,0
213,2004/04/26,ZS-JBG,--,--,0,C172,0,0,--,1.6,0,0,0,C172,SEL,0,0
212,2004/04/17,N1179C,--,--,1.1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
211,2004/04/13,N1179C,--,--,2.3,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
210,2004/04/11,N1179C,--,--,1.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
209,2004/04/01,N350ME,--,--,1.7,C172,0,0,--,0,0,0,0,C172,SEL,0,0
208,2004/03/31,N27GF,--,--,0,C172,0,0,--,2.1,0,0,0,C172,SEL,0,0
207,2004/03/21,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
206,2004/03/20,N1179C,--,--,3.3,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
205,2004/03/08,N1179C,--,--,1.8,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
204,2004/03/07,N1179C,--,--,0.5,SR20,0,0,--,0,0.1,0,0,SR20,SEL,0,0
203,2004/03/07,N1179C,--,--,1.4,SR20,0,0,--,0,1,0,0,SR20,SEL,0,0
202,2004/03/02,N1179C,--,--,1.8,SR20,0,0,--,0,0.1,0,0,SR20,SEL,0,0
201,2004/03/01,N1179C,--,--,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
200,2004/02/11,N1179C,--,--,0.8,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
199,2004/02/11,N1179C,--,--,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
198,2004/02/10,N1179C,--,--,2.1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
197,2004/02/08,N1179C,--,--,1.9,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
196,2004/02/07,N1179C,--,--,1.2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
195,2004/02/05,N1179C,--,--,0,C172,0,0,--,1.7,0,0,0,C172,SEL,0,0
194,2004/02/04,N23676,--,--,0,C182,0,0,--,1.6,0,0,0,C182,SEL,0,0
193,2004/02/03,N965CW,--,--,0,C182,0,0,--,1.3,0,0,0,C182,SEL,0,0
192,2004/01/12,N1179C,--,--,2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
191,2004/01/11,N1179C,--,--,1.9,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
190,2004/01/04,N1179C,--,--,2.3,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
189,2003/12/03,N1179C,--,--,1.8,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
188,2003/12/03,N1179C,--,--,0.6,SR20,0,0,--,0,0.2,0,0,SR20,SEL,0,0
187,2003/11/24,N1179C,--,--,0.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
186,2003/11/24,N1179C,--,--,1.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
185,2003/11/22,N1179C,--,--,1.3,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
184,2003/11/09,N1179C,--,--,1.6,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
183,2003/11/08,N1179C,--,--,0.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
182,2003/11/06,N1179C,--,--,0.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
181,2003/11/01,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
180,2003/10/31,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
179,2003/10/26,N1179C,--,--,1.3,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
178,2003/10/25,N1179C,--,--,2.3,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
177,2003/10/24,N1179C,--,--,1.2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
176,2003/10/03,N1179C,--,--,2,SR20,0,0,--,0,1,0,0,SR20,SEL,0,0
175,2003/09/30,N1179C,--,--,1.6,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
174,2003/09/27,N1179C,--,--,1.6,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
173,2003/09/26,N1179C,--,--,2.1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
172,2003/09/22,N1179C,--,--,1.9,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
171,2003/09/13,N1179C,--,--,0.4,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
170,2003/09/12,N1179C,--,--,2.4,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
169,2003/09/05,N1179C,--,--,1.4,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
168,2003/09/05,N1179C,--,--,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
167,2003/09/03,N1179C,--,--,1.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
166,2003/09/03,N1179C,--,--,1.7,SR20,0,0,--,0,0.3,0,0,SR20,SEL,0,0
165,2003/08/24,N1179C,--,--,1.6,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
164,2003/08/16,N1179C,--,--,2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
163,2003/08/13,N1179C,--,--,0.8,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
162,2003/08/13,N1179C,--,--,0,SR20,0,0,--,1.5,0,1.3,0,SR20,SEL,0,0
161,2003/08/09,N1179C,--,--,2.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
160,2003/08/08,N1179C,--,--,0,SR20,0,0,--,2.4,0,2.2,0,SR20,SEL,0,0
159,2003/08/07,N1179C,--,--,0,SR20,0,0,--,1.6,0,1.3,0,SR20,SEL,0,0
158,2003/08/06,N1179C,--,--,0.6,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
157,2003/08/05,N1179C,--,--,0,SR20,0,0,--,1.8,0,0,0,SR20,SEL,0,0
156,2003/08/04,N1179C,--,--,1.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
155,2003/08/03,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
154,2003/07/28,N1179C,--,--,2.2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
153,2003/07/27,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
152,2003/07/26,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
151,2003/07/24,N1179C,--,--,2.8,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
150,2003/07/23,N1179C,--,--,0.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
149,2003/06/16,N1179C,--,--,0,SR20,0,0,--,2,0,1.9,0,SR20,SEL,0,0
148,2003/06/11,N1179C,--,--,0,SR20,0,0,--,1,0.1,0.9,0,SR20,SEL,0,0
147,2003/06/10,N1179C,--,--,0,SR20,0,0,--,1.6,0.8,1.4,0,SR20,SEL,0,0
146,2003/06/04,N1179C,--,--,0,SR20,0,0,--,3.4,0,3.4,0,SR20,SEL,0,0
145,2003/06/02,N1179C,--,--,0,SR20,0,0,--,2.5,0,1.5,0,SR20,SEL,0,0
144,2003/06/02,N1179C,--,--,0,SR20,0,0,--,1.9,0,1.8,0,SR20,SEL,0,0
143,2003/05/29,N1179C,--,--,0,SR20,0,0,--,4.3,0,4.3,0,SR20,SEL,0,0
142,2003/05/28,N1179C,--,--,0,SR20,0,0,--,1.9,0,1.7,0,SR20,SEL,0,0
141,2003/05/27,N1179C,--,--,0,SR20,0,0,--,1.5,0,1.3,0,SR20,SEL,0,0
140,2003/05/24,N1179C,--,--,2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
139,2003/05/23,N1179C,--,--,1.9,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
138,2003/05/22,N1179C,--,--,0,SR20,0,0,--,2.7,0.3,2.2,0,SR20,SEL,0,0
137,2003/05/21,N1179C,--,--,0,SR20,0,0,--,1.3,0.6,1.2,0,SR20,SEL,0,0
136,2003/05/21,N1179C,--,--,0,SR20,0,0,--,1.9,0,1.7,0,SR20,SEL,0,0
135,2003/05/19,N1179C,--,--,0,SR20,0,0,--,3.2,0,3,0,SR20,SEL,0,0
134,2003/05/18,N1179C,--,--,3.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
133,2003/05/02,N1179C,--,--,2.8,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
132,2003/05/01,N1179C,--,--,2.8,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
131,2003/04/28,N1179C,--,--,2.2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
130,2003/04/18,N1179C,--,--,0,SR20,0,0,--,5.1,0.1,0.8,0,SR20,SEL,0,0
129,2003/04/03,N1179C,--,--,0,SR20,0,0,--,1,0,0,0,SR20,SEL,0,0
